FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18
46071,SD,Jackson County,43.677294,-101.626455,1.6,34122,33.3
46081,SD,Lawrence County,44.353669,-103.796528,30.1,51774,30
46083,SD,Lincoln County,43.27942,-96.722286,77.7,84889,21.7
46089,SD,McPherson County,45.784249,-99.211421,2.2,39850,33.1
46091,SD,Marshall County,45.737054,-97.580884,5.6,56862,32.4
46093,SD,Meade County,44.606792,-102.715864,7.3,59524,30.6
46099,SD,Minnehaha County,43.667472,-96.795726,210,60033,27.2
46101,SD,Moody County,44.012429,-96.676054,12.5,57392,32.8
46115,SD,Spink County,44.931034,-98.339644,4.3,50590,36.5
46119,SD,Sully County,44.722325,-100.131399,1.4,59457,34.7
46135,SD,Yankton County,43.006607,-97.388339,43.1,56535,33
46137,SD,Ziebach County,44.981666,-101.669225,1.4,32341,37.6
47005,TN,Benton County,36.069253,-88.071212,41.8,38940,46.5
47007,TN,Bledsoe County,35.593668,-85.205979,31.7,40195,38.7
47015,TN,Cannon County,35.808394,-86.062404,52,51859,48.5
47017,TN,Carroll County,35.967896,-88.451659,47.6,42025,41.6
47019,TN,Carter County,36.284744,-82.126593,168.3,39202,39.4
47027,TN,Clay County,36.545765,-85.545718,33.2,34238,46.1
47031,TN,Coffee County,35.488759,-86.078219,123.1,49494,38.7
47033,TN,Crockett County,35.811312,-89.135349,54.9,44431,41.9
47035,TN,Cumberland County,35.952398,-84.994761,82.3,46527,40
47039,TN,Decatur County,35.603422,-88.107384,35.2,42905,43.8
47041,TN,DeKalb County,35.98222,-85.833596,61.5,47420,42.2
47045,TN,Dyer County,36.054196,-89.398306,74.8,44302,37.3
47049,TN,Fentress County,36.376079,-84.932703,36,36687,44.3
47053,TN,Gibson County,35.991694,-88.933776,82.4,42720,38.8
47059,TN,Greene County,36.178998,-82.847746,110.6,44366,42.4
47061,TN,Grundy County,35.387273,-85.722188,38,36317,42.1
47071,TN,Hardin County,35.201893,-88.185696,45.1,37690,42.9
47073,TN,Hawkins County,36.452206,-82.931386,116.7,42188,43.2
47075,TN,Haywood County,35.58669,-89.282536,35.2,39574,45.1
47077,TN,Henderson County,35.653995,-88.387674,53.4,43491,40.2
47079,TN,Henry County,36.325398,-88.300384,57.5,43159,47.2
47091,TN,Johnson County,36.453204,-81.861237,61.1,35778,41.9
47095,TN,Lake County,36.333905,-89.485537,47.2,33709,43.8
47097,TN,Lauderdale County,35.762951,-89.627732,58.9,38849,44.6
47101,TN,Lewis County,35.523244,-87.496983,43.1,40541,41.3
47103,TN,Lincoln County,35.142532,-86.593388,58.5,51249,40.7
47109,TN,McNairy County,35.175626,-88.564671,46.3,39859,44.2
47113,TN,Madison County,35.606056,-88.833424,176.4,46651,34.5
47123,TN,Monroe County,35.447666,-84.249786,70,45566,40.2
47129,TN,Morgan County,36.138697,-84.639262,42.1,40397,50.3
47131,TN,Obion County,36.358175,-89.150175,58.4,42532,44.8
47133,TN,Overton County,36.34485,-85.283076,50.9,42149,45.2
47135,TN,Perry County,35.659785,-87.877027,19.1,41960,35.5
47137,TN,Pickett County,36.559364,-85.075741,31.2,40182,40.9
47139,TN,Polk County,35.109437,-84.541112,38.7,41968,39.1
47145,TN,Roane County,35.847472,-84.523861,150.2,54440,37.1
47151,TN,Scott County,36.437239,-84.498386,41.8,35685,45
47159,TN,Smith County,36.25565,-85.942078,61,50704,46.9
47161,TN,Stewart County,36.511756,-87.851548,29,46565,42.5
47163,TN,Sullivan County,36.510212,-82.299397,379.4,46024,34.7
47171,TN,Unicoi County,36.100215,-82.418245,98.4,43688,40.5
47173,TN,Union County,36.28414,-83.836088,85.5,40322,46
47175,TN,Van Buren County,35.699245,-85.458411,20.3,38265,49.8
47177,TN,Warren County,35.678282,-85.777363,92.1,42475,43
47183,TN,Weakley County,36.303523,-88.720785,60.3,42351,38
47185,TN,White County,35.927062,-85.455766,68.6,42603,43.4
48009,TX,Archer County,33.616305,-98.687267,10,61190,33.3
48023,TX,Baylor County,33.618172,-99.197228,4.3,41180,32.5
48025,TX,Bee County,28.416077,-97.742586,36.2,41806,34.9
48063,TX,Camp County,32.974581,-94.979085,63.3,43714,35.7
48067,TX,Cass County,33.083698,-94.357579,32.5,44154,43.3
48073,TX,Cherokee County,31.843859,-95.156504,48.3,43483,31.5
48075,TX,Childress County,34.529337,-100.208336,10.1,42291,38.9
48081,TX,Coke County,31.877105,-100.635236,3.6,44804,35.1
48083,TX,Coleman County,31.914205,-99.346622,7,39484,34.1
48087,TX,Collingsworth County,34.963358,-100.272135,3.3,39536,30.6
48093,TX,Comanche County,31.951645,-98.549617,14.9,52251,36.2
48095,TX,Concho County,31.318865,-99.863648,4.2,40987,28.1
48101,TX,Cottle County,34.091906,-100.276442,1.7,38304,32.9
48119,TX,Delta County,33.385933,-95.67335,20.4,44410,33.9
48125,TX,Dickens County,33.614666,-100.786095,2.7,39627,34.2
48133,TX,Eastland County,32.324645,-98.83656,20.1,44773,35.5
48157,TX,Fort Bend County,29.526602,-95.771015,679.5,92310,17.7
48165,TX,Gaines County,32.743942,-102.631562,11.7,56321,29.4
48177,TX,Gonzales County,29.468704,-97.477738,18.6,49829,41.4
48191,TX,Hall County,34.453189,-100.576343,3.8,32597,28.8
48193,TX,Hamilton County,31.706982,-98.111794,10.2,49210,33.8
48195,TX,Hansford County,36.272847,-101.35693,6.1,57240,27.9
48197,TX,Hardeman County,34.289904,-99.745697,6,42469,35
48207,TX,Haskell County,33.175965,-99.730773,6.5,40880,34.5
48223,TX,Hopkins County,33.148959,-95.565194,45.8,52079,36.2
48225,TX,Houston County,31.323036,-95.4216,19.3,39533,36.9
48229,TX,Hudspeth County,31.450868,-105.377549,0.8,42671,30.7
48233,TX,Hutchinson County,35.837047,-101.362746,25,54351,33.4
48237,TX,Jack County,33.232277,-98.171902,9.9,48780,39.6
48241,TX,Jasper County,30.752932,-94.022294,38,47551,44.6
48255,TX,Karnes County,28.907618,-97.860767,19.8,48743,36.6
48271,TX,Kinney County,29.347087,-100.4177,2.6,43192,35.6
48275,TX,Knox County,33.616657,-99.747112,4.4,39726,32.4
48295,TX,Lipscomb County,36.2802,-100.272683,3.5,57332,33.3
48307,TX,McCulloch County,31.205477,-99.359856,7.8,42719,30.5
48311,TX,McMullen County,28.384922,-98.578853,0.6,64633,43.1
48317,TX,Martin County,32.30983,-101.961836,5.2,56484,31.1
48319,TX,Mason County,30.703232,-99.237608,4.3,49560,32.7
48325,TX,Medina County,29.353661,-99.111085,34.7,59304,30.9
48337,TX,Montague County,33.676289,-97.724747,21.2,50542,37.5
48341,TX,Moore County,35.835676,-101.890502,24.3,53785,23.3
48343,TX,Morris County,33.116466,-94.731265,51.3,41418,40.8
48345,TX,Motley County,34.058383,-100.793696,1.2,41009,30.1
48351,TX,Newton County,30.786718,-93.73925,15.5,43367,41.7
48363,TX,Palo Pinto County,32.75221,-98.317974,29.5,46067,36
48371,TX,Pecos County,30.770894,-102.71986,3.3,47008,36.5
48385,TX,Real County,29.82303,-99.805303,4.7,39506,28.2
48397,TX,Rockwall County,32.889216,-96.407501,616.7,102858,19.6
48399,TX,Runnels County,31.833311,-99.967856,10,42205,34.9
48401,TX,Rusk County,32.109423,-94.756382,57.7,49788,31.5
48403,TX,Sabine County,31.3433,-93.851913,22,40641,39
48407,TX,San Jacinto County,30.574218,-95.162852,46.3,47028,49.5
48419,TX,Shelby County,31.790137,-94.142565,32,41961,33.4
48421,TX,Sherman County,36.277628,-101.894716,3.3,57052,27.8
48429,TX,Stephens County,32.731531,-98.840081,10.7,43115,29.8
48433,TX,Stonewall County,33.17958,-100.253807,1.6,46915,43.6
48445,TX,Terry County,33.171229,-102.339284,14.2,41268,31.6
48459,TX,Upshur County,32.735878,-94.941649,67.4,48554,34.1
48479,TX,Webb County,27.770584,-99.326641,74.5,44919,26.4
48487,TX,Wilbarger County,34.08492,-99.24244,13.9,44735,33.7
48497,TX,Wise County,33.219095,-97.653997,65.4,66387,33.8
48501,TX,Yoakum County,33.172397,-102.823771,9.9,61560,28.8
48503,TX,Young County,33.158787,-98.678267,20.3,49301,35.1
49001,UT,Beaver County,38.357535,-113.238948,2.6,55940,35.1
49007,UT,Carbon County,39.67005,-110.590357,14.5,51394,27.2
49031,UT,Piute County,38.335881,-112.129376,2.1,40387,43
49033,UT,Rich County,41.627598,-111.240227,2.2,60695,30.6
50001,VT,Addison County,44.031248,-73.141581,48,68878,30.5
50003,VT,Bennington County,43.035325,-73.11146,55,52510,29.3
50005,VT,Caledonia County,44.468791,-72.112168,48.1,50368,36.1
50011,VT,Franklin County,44.858964,-72.909402,75.3,61129,38.2
50021,VT,Rutland County,43.580844,-73.038196,66.3,51723,35.1
51001,VA,Accomack County,37.765944,-75.757807,73.8,42879,38.8
51007,VA,Amelia County,37.336131,-77.973218,35.7,57280,39.2
51009,VA,Amherst County,37.630362,-79.147848,68.3,50580,35.7
51011,VA,Appomattox County,37.370725,-78.81094,44.9,51131,34.5
51019,VA,Bedford County,37.312408,-79.527947,91.2,61186,31.3
51021,VA,Bland County,37.130612,-81.125853,19.1,47681,39.9
51031,VA,Campbell County,37.210151,-79.095429,108.8,51525,31.5
51033,VA,Caroline County,38.030319,-77.352348,54.1,67335,37.5
51036,VA,Charles City County,37.361048,-77.054171,39.7,56872,38.7
51049,VA,Cumberland County,37.520189,-78.252836,33.8,46300,34.9
51051,VA,Dickenson County,37.137081,-82.349208,48.1,35047,37.1
51053,VA,Dinwiddie County,37.073498,-77.635492,55.6,57257,37.4
51057,VA,Essex County,37.93948,-76.941871,43.4,50785,37.7
51063,VA,Floyd County,36.931438,-80.350309,40.2,48315,33.5
51071,VA,Giles County,37.31193,-80.717178,48.6,50591,37.5
51075,VA,Goochland County,37.724166,-77.914273,77.2,89331,25.7
51077,VA,Grayson County,36.656303,-81.225337,35.1,37550,39.6
51079,VA,Greene County,38.297981,-78.470163,117.8,67498,30.7
51081,VA,Greensville County,36.680225,-77.560261,41.5,43533,41.1
51091,VA,Highland County,38.356672,-79.567958,5.6,45089,35.7
51097,VA,King and Queen County,37.720995,-76.89109,22,51124,39.6
51099,VA,King George County,38.277179,-77.162702,131.3,86619,28
51103,VA,Lancaster County,37.703831,-76.413199,85.5,52814,30.4
51105,VA,Lee County,36.702162,-83.130334,58.8,34796,33.9
51109,VA,Louisa County,37.971681,-77.959178,66.8,63714,33.9
51113,VA,Madison County,38.412059,-78.276961,41.5,60450,35.9
51115,VA,Mathews County,37.425348,-76.268808,104.5,61764,32
51117,VA,Mecklenburg County,36.687256,-78.368959,52.3,44832,31.8
51119,VA,Middlesex County,37.606828,-76.527958,84.1,54871,32.2
51125,VA,Nelson County,37.790016,-78.879394,31.9,56690,31.5
51133,VA,Northumberland County,37.856974,-76.379687,64.5,55418,32.4
51137,VA,Orange County,38.250439,-78.00998,98.2,63681,34.9
51141,VA,Patrick County,36.667327,-80.286141,38.3,42862,34.9
51143,VA,Pittsylvania County,36.821721,-79.398502,65.5,44710,35.3
51145,VA,Powhatan County,37.549404,-77.912855,107.8,88475,30.3
51147,VA,Prince Edward County,37.224881,-78.432957,66.8,48450,32.7
51149,VA,Prince George County,37.187326,-77.220993,134.7,68133,32.6
51155,VA,Pulaski County,37.063385,-80.713444,109,50834,32.7
51163,VA,Rockbridge County,37.814517,-79.447754,37.3,53413,33.5
51167,VA,Russell County,36.93342,-82.095934,61,38966,36.1
51169,VA,Scott County,36.712778,-82.613627,43.3,40161,37.2
51173,VA,Smyth County,36.842318,-81.539786,71.4,40972,37.9
51175,VA,Southampton County,36.720173,-77.103856,31,52741,30.4
51177,VA,Spotsylvania County,38.182311,-77.65628,304.9,86695,29.6
51179,VA,Stafford County,38.418933,-77.459043,479.5,108421,22.5
51181,VA,Surry County,37.119761,-76.880172,25.3,54663,34.9
51183,VA,Sussex County,36.926645,-77.259732,24.7,43031,41.5
51185,VA,Tazewell County,37.125395,-81.562924,86.9,42074,36.3
51191,VA,Washington County,36.747813,-81.950291,97.8,45510,33.1
51195,VA,Wise County,36.974561,-82.62156,102.8,38045,30.7
51197,VA,Wythe County,36.901471,-81.084209,63.3,46345,38.4
51520,VA,Bristol city,36.616954,-82.157564,1370.6,36903,30.4
51530,VA,Buena Vista city,37.731663,-79.356375,992,43390,39
51580,VA,Covington city,37.778143,-79.986039,1090.1,40504,43.3
51590,VA,Danville city,36.583334,-79.408071,1002.8,36015,29.8
51600,VA,Fairfax city,38.853183,-77.299025,3616.6,105532,13.2
51610,VA,Falls Church city,38.883787,-77.174639,6169.8,137551,5.5
51680,VA,Lynchburg city,37.399016,-79.195458,1538.2,43200,25.4
51720,VA,Norton city,36.931549,-82.625996,529.1,34442,24.4
51735,VA,Poquoson city,37.12836,-76.303534,793.3,96057,26
51750,VA,Radford city,37.120036,-80.557048,1662.2,39254,23.5
51775,VA,Salem city,37.285333,-80.055241,1718,57274,28.7
53003,WA,Asotin County,46.181861,-117.227781,34,49776,28.1
53009,WA,Clallam County,48.113009,-123.930611,41.1,57183,26.2
53019,WA,Ferry County,48.437246,-118.517074,3.4,40468,34.5
53023,WA,Garfield County,46.429474,-117.536715,3.2,50185,31.8
53035,WA,Kitsap County,47.639687,-122.649636,635.9,76530,22.6
53041,WA,Lewis County,46.580071,-122.377444,31.4,57019,29.5
53043,WA,Lincoln County,47.582718,-118.417668,4.6,53326,28.7
53045,WA,Mason County,47.354126,-123.17385,63.3,58239,31.3
53049,WA,Pacific County,46.556587,-123.782419,22.4,46365,30.1
53051,WA,Pend Oreille County,48.543877,-117.232183,9.3,49750,30.2
53057,WA,Skagit County,48.493066,-121.816278,67.5,70955,26.3
53065,WA,Stevens County,48.390648,-117.854897,17.6,51183,34.5
53071,WA,Walla Walla County,46.254606,-118.480374,46.3,57329,20.6
53075,WA,Whitman County,46.903322,-117.522962,20.7,45389,16.1
54017,WV,Doddridge County,39.263482,-80.701147,25.7,44725,45.1
54021,WV,Gilmer County,38.915865,-80.849409,25.7,38173,44.2
54023,WV,Grant County,39.105988,-79.195064,25,42146,45.3
54027,WV,Hampshire County,39.31214,-78.611989,37.4,44442,44.9
54031,WV,Hardy County,39.010818,-78.843641,24.1,43573,46.4
54043,WV,Lincoln County,38.171651,-82.077547,49.7,39766,46.8
54045,WV,Logan County,37.830591,-81.940853,81,34894,43.9
54047,WV,McDowell County,37.382663,-81.658205,41.5,27292,44.9
54053,WV,Mason County,38.759288,-82.024172,63.4,43050,46.5
54055,WV,Mercer County,37.403448,-81.106456,148.6,37860,39.7
54059,WV,Mingo County,37.721151,-82.158993,63.4,32917,43.2
54063,WV,Monroe County,37.550353,-80.547891,28.6,38171,52.2
54065,WV,Morgan County,39.554835,-78.257314,76.6,49487,39.9
54073,WV,Pleasants County,39.368133,-81.161172,58.5,50768,50.4
54081,WV,Raleigh County,37.76247,-81.264671,130.3,41298,40.2
54087,WV,Roane County,38.743033,-81.354502,30.9,36658,43
54089,WV,Summers County,37.656003,-80.856315,38.6,34768,44.1
54099,WV,Wayne County,38.145531,-82.419698,84,38704,40.1
54109,WV,Wyoming County,37.603717,-81.548884,47.6,35460,49.1
55005,WI,Barron County,45.437192,-91.852892,53.2,50344,37.1
55007,WI,Bayfield County,46.634199,-91.177282,10.2,53637,28.8
55013,WI,Burnett County,45.865255,-92.367978,18.8,55295,37.8
55015,WI,Calumet County,44.07841,-88.212132,153.9,72645,31.6
55023,WI,Crawford County,43.24991,-90.95123,29.2,49200,40.2
55027,WI,Dodge County,43.422706,-88.704379,101.4,63608,41.7
55031,WI,Douglas County,46.463316,-91.89258,33.9,50637,31.1
55037,WI,Florence County,45.849646,-88.400322,9.1,53188,39
55045,WI,Green County,42.677728,-89.605639,63.1,63160,35.9
55049,WI,Iowa County,43.001021,-90.133692,31.1,68017,35.1
55051,WI,Iron County,46.32655,-90.261299,7.8,44130,33.8
55065,WI,Lafayette County,42.655578,-90.130292,26.6,60711,38.9
55067,WI,Langlade County,45.259204,-89.06819,22.9,51334,42.5
55075,WI,Marinette County,45.346899,-87.991198,29.8,50670,42.9
55078,WI,Menominee County,44.991304,-88.669251,11.8,40682,43.4
55083,WI,Oconto County,44.996575,-88.206516,37.7,59983,43.3
55085,WI,Oneida County,45.713791,-89.536693,32.3,53805,32.4
55103,WI,Richland County,43.376199,-90.435693,30.7,53050,40.9
55107,WI,Rusk County,45.472734,-91.136745,16.2,48448,41
55113,WI,Sawyer County,45.864913,-91.14713,13.2,46490,34.5
55115,WI,Shawano County,44.789641,-88.755813,47,56022,44.5
55117,WI,Sheboygan County,43.746002,-87.730546,225.9,61906,36.3
55119,WI,Taylor County,45.211656,-90.504853,21.2,56981,45.1
55123,WI,Vernon County,43.599858,-90.815226,37.6,51692,37.6
55125,WI,Vilas County,46.049848,-89.501254,25,47198,31.1
55129,WI,Washburn County,45.892463,-91.796423,20,50482,35.9
55131,WI,Washington County,43.391156,-88.232917,306.2,75799,30.3
55133,WI,Waukesha County,43.019308,-88.306707,709.4,87333,23.1
55139,WI,Winnebago County,44.085707,-88.668149,384.3,57785,33.6
55141,WI,Wood County,44.461413,-90.038825,94.2,55879,37.7
56007,WY,Carbon County,41.70359,-106.933153,2,61773,35.2
56015,WY,Goshen County,42.08958,-104.353482,6,51676,29.1
56017,WY,Hot Springs County,43.720871,-108.435652,2.4,49356,28
56019,WY,Johnson County,44.044048,-106.588541,2.1,57676,29.2
56033,WY,Sheridan County,44.781369,-106.881211,11.5,58307,24.3
56043,WY,Washakie County,43.878831,-107.669052,3.8,55190,30.3
