FIPS,State,Area_Name,Latitude,Longitude,DensityPerSquaremileOfLandarea-Population,Median_Household_Income_2018,Percent_of_adults_with_a_high_school_diploma_only_2014-18
39167,OH,Washington County,39.450684,-81.490653,97.8,50904,41.8
40017,OK,Canadian County,35.543416,-97.979836,128.9,70942,29.5
40019,OK,Carter County,34.251848,-97.287927,57.8,48660,36.4
40041,OK,Delaware County,36.393369,-94.808206,56.2,40287,35.6
40049,OK,Garvin County,34.70935,-97.312723,34.4,47858,45.1
40075,OK,Kiowa County,34.921489,-98.981617,9.3,37831,36.3
40085,OK,Love County,33.957775,-97.245124,18.3,48725,42.8
40109,OK,Oklahoma County,35.554611,-97.409401,1013.8,52346,25.3
40111,OK,Okmulgee County,35.646879,-95.96458,57.5,42354,35.7
40115,OK,Ottawa County,36.835764,-94.802681,67.6,38194,37.3
40123,OK,Pontotoc County,34.721071,-96.692738,52,48450,33.3
40127,OK,Pushmataha County,34.377896,-95.408085,8.3,37026,41.1
41001,OR,Baker County,44.703427,-117.691933,5.3,45972,32.9
41003,OR,Benton County,44.490623,-123.426317,126.6,63600,13.9
41005,OR,Clackamas County,45.160493,-122.195127,201,81061,21.3
41039,OR,Lane County,43.928276,-122.897678,77.2,53161,23.5
41059,OR,Umatilla County,45.5912,-118.73388,23.6,53917,28.5
41065,OR,Wasco County,45.164536,-121.165069,10.6,52269,28.5
42007,PA,Beaver County,40.68414,-80.350721,392.3,54823,38.2
42017,PA,Bucks County,40.336887,-75.10706,1034.7,88538,28.8
42019,PA,Butler County,40.913834,-79.91896,233.1,67161,33.2
42025,PA,Carbon County,40.917833,-75.709428,171.1,53901,45.5
42027,PA,Centre County,40.90916,-77.84783,138.7,58258,30
42029,PA,Chester County,39.973965,-75.749732,664.7,99224,21.4
42035,PA,Clinton County,41.245301,-77.649141,44.2,50999,45.5
42073,PA,Lawrence County,40.992735,-80.334446,254.4,48418,43.4
42075,PA,Lebanon County,40.367344,-76.458009,369.1,61087,44.2
42089,PA,Monroe County,41.056233,-75.329037,279.2,63318,35.4
42095,PA,Northampton County,40.752791,-75.307447,805.4,68217,34.8
42099,PA,Perry County,40.39778,-77.266328,83.4,62366,46.5
42111,PA,Somerset County,39.981297,-79.028486,72.4,50504,50.1
42117,PA,Tioga County,41.766859,-77.257288,37,48799,45.4
42125,PA,Washington County,40.200005,-80.252132,242.5,63119,38.2
42131,PA,Wyoming County,41.525137,-76.00878,71.2,57599,47.4
45013,SC,Beaufort County,32.358147,-80.68932,281.5,65843,22.9
45017,SC,Calhoun County,33.67478,-80.780347,39.8,45385,37.2
45029,SC,Colleton County,32.83498,-80.655345,36.8,39079,44.1
45035,SC,Dorchester County,33.082186,-80.404697,238.2,65468,27.7
45039,SC,Fairfield County,34.395669,-81.127001,34.9,39522,39.3
45047,SC,Greenwood County,34.155796,-82.127876,153.2,43879,30.8
45053,SC,Jasper County,32.43059,-81.021627,37.8,43125,38.3
45055,SC,Kershaw County,34.338356,-80.590885,84.9,52270,36.9
45059,SC,Laurens County,34.483477,-82.005657,93.2,42099,35
45061,SC,Lee County,34.15864,-80.251209,46.9,33199,42.1
45063,SC,Lexington County,33.892554,-81.272853,375.4,60627,28.7
45065,SC,McCormick County,33.897605,-82.316192,28.5,44683,32.9
45067,SC,Marion County,34.080701,-79.362131,67.6,34365,39
45071,SC,Newberry County,34.28973,-81.600053,59.5,48029,36
45073,SC,Oconee County,34.748759,-83.061522,118.6,50529,29.9
45075,SC,Orangeburg County,33.436135,-80.802913,83.6,37134,32.3
45077,SC,Pickens County,34.887362,-82.725368,240.2,48794,30.1
45081,SC,Saluda County,34.005278,-81.727903,43.9,46019,36.2
45083,SC,Spartanburg County,34.933239,-81.991053,351.9,53567,29.4
45087,SC,Union County,34.690514,-81.615831,56.3,40686,39.8
45091,SC,York County,34.97019,-81.183189,332.2,64904,25.9
46005,SD,Beadle County,44.418265,-98.279422,13.8,49712,35.3
46011,SD,Brookings County,44.376675,-96.797797,40.3,62109,28.6
46023,SD,Charles Mix County,43.206185,-98.595143,8.3,47412,38.2
46103,SD,Pennington County,44.002349,-102.823802,36.4,58738,28.6
46127,SD,Union County,42.831106,-96.650829,31.3,80698,27.7
47003,TN,Bedford County,35.51366,-86.458294,95.1,49860,40.6
47011,TN,Bradley County,35.153914,-84.859414,301,50427,32.3
47055,TN,Giles County,35.202723,-87.035319,48.3,48024,44
47063,TN,Hamblen County,36.218397,-83.266071,388,44040,40.3
47067,TN,Hancock County,36.52142,-83.227453,30.7,30691,42.6
47115,TN,Marion County,35.133422,-85.618399,56.7,50819,39.5
47143,TN,Rhea County,35.600587,-84.949552,100.9,44132,37.1
47149,TN,Rutherford County,35.843369,-86.417213,424,64170,28.3
47165,TN,Sumner County,36.470015,-86.458517,303.4,66171,31.1
47169,TN,Trousdale County,36.39303,-86.156691,68.9,49280,34.8
47187,TN,Williamson County,35.894972,-86.896958,314.4,115930,13.5
47189,TN,Wilson County,36.148476,-86.29021,199.7,76507,29.9
48003,TX,Andrews County,32.312258,-102.640206,9.9,84946,36.7
48005,TX,Angelina County,31.251951,-94.611056,108.8,46653,31.9
48013,TX,Atascosa County,28.894296,-98.528187,36.8,50594,39.9
48019,TX,Bandera County,29.755748,-99.260682,25.9,53008,31.8
48027,TX,Bell County,31.04211,-97.481921,295.2,54292,25.9
48031,TX,Blanco County,30.265605,-98.399977,14.8,64832,28.7
48057,TX,Calhoun County,28.445366,-96.5833,42.2,52085,33.3
48065,TX,Carson County,35.405496,-101.355356,6.7,64799,28.8
48089,TX,Colorado County,29.595908,-96.508389,21.7,48258,36.4
48091,TX,Comal County,29.803019,-98.255201,193.9,76523,26
48111,TX,Dallam County,36.28637,-102.59402,4.5,50587,26.5
48113,TX,Dallas County,32.766987,-96.778424,2718,59838,22.6
48141,TX,El Paso County,31.766403,-106.241391,790.6,43948,23.9
48161,TX,Freestone County,31.701654,-96.144237,22.6,49317,32.8
48183,TX,Gregg County,32.486397,-94.816276,445.4,50610,28.7
48187,TX,Guadalupe County,29.583208,-97.949027,184.9,73864,30.9
48189,TX,Hale County,34.068436,-101.822888,36.1,42782,33.9
48199,TX,Hardin County,30.329612,-94.393149,61.3,60909,39.4
48201,TX,Harris County,29.857273,-95.393037,2402.4,60241,23.2
48215,TX,Hidalgo County,26.396384,-98.18099,493.2,38785,23.2
48219,TX,Hockley County,33.605932,-102.343398,25.2,46764,26.6
48227,TX,Howard County,32.303583,-101.43853,38.9,50423,33.6
48231,TX,Hunt County,33.123438,-96.083807,102.5,53360,34.9
48247,TX,Jim Hogg County,27.041212,-98.700127,4.7,36176,37.6
48265,TX,Kerr County,30.053928,-99.351968,45,53704,27.5
48297,TX,Live Oak County,28.351535,-98.126961,11.1,48814,34.5
48303,TX,Lubbock County,33.611469,-101.819944,311.3,50377,26.3
48315,TX,Marion County,32.797757,-94.357673,27.7,38011,40.7
48321,TX,Matagorda County,28.783341,-95.997755,33.4,48830,31.7
48329,TX,Midland County,31.870896,-102.024326,152,80189,25.9
48335,TX,Mitchell County,32.303781,-100.92458,10.3,48529,37.3
48339,TX,Montgomery County,30.302364,-95.503523,437.5,77598,22.3
48347,TX,Nacogdoches County,31.62056,-94.62025,68.2,45357,29.2
48349,TX,Navarro County,32.04845,-96.476908,47.3,46259,29.4
48357,TX,Ochiltree County,36.278744,-100.815864,11.1,49845,31.4
48367,TX,Parker County,32.777096,-97.805905,129.4,73718,28.8
48373,TX,Polk County,30.784553,-94.837338,43,46017,36.7
48381,TX,Randall County,34.962529,-101.895547,132.4,69600,21.9
48423,TX,Smith County,32.377093,-95.26963,227.6,56848,24.2
48427,TX,Starr County,26.546335,-98.715803,49.8,30490,25
48435,TX,Sutton County,30.517865,-100.505395,2.8,54774,29.9
48439,TX,Tarrant County,32.77204,-97.291291,2094.7,66059,24
48441,TX,Taylor County,32.295684,-99.89322,143.6,48040,30.1
48449,TX,Titus County,33.214599,-94.966783,79.6,45604,32.7
48463,TX,Uvalde County,29.35034,-99.761074,17,39725,26.9
48465,TX,Val Verde County,29.884961,-101.146646,15.5,44276,23.8
48467,TX,Van Zandt County,32.558948,-95.836391,62.4,51152,33.3
48473,TX,Waller County,30.013578,-95.982102,84.1,59807,32.4
48485,TX,Wichita County,33.991103,-98.716851,209.5,47477,31.6
48491,TX,Williamson County,30.64903,-97.605069,378,87817,20.4
48499,TX,Wood County,32.783588,-95.382166,65,48384,34.2
49003,UT,Box Elder County,41.476021,-113.052922,8.7,62689,30.9
49005,UT,Cache County,41.734225,-111.744581,96.7,60315,20.3
49021,UT,Iron County,37.882727,-113.290059,14,51393,25.2
49035,UT,Salt Lake County,40.667882,-111.924244,1387.1,73619,22.8
49049,UT,Utah County,40.120409,-111.668667,257.8,75296,16.3
49053,UT,Washington County,37.262531,-113.4878,56.9,57069,23.3
49057,UT,Weber County,41.270355,-111.875879,401.4,68106,29.4
51003,VA,Albemarle County,38.024184,-78.553506,137.3,80392,16.6
51027,VA,Buchanan County,37.26812,-82.038151,47.9,32144,36.1
51061,VA,Fauquier County,38.744103,-77.821585,100.7,93462,26.8
51067,VA,Franklin County,36.99235,-79.883959,81.3,53522,34.8
51069,VA,Frederick County,39.203637,-78.263916,189.4,77684,32.6
51073,VA,Gloucester County,37.403541,-76.523505,169.2,70938,33.2
51083,VA,Halifax County,36.766461,-78.939614,44.3,43096,37
51093,VA,Isle of Wight County,36.901418,-76.707569,111.8,72993,27
51095,VA,James City County,37.324427,-76.778319,470.4,86541,18.7
51121,VA,Montgomery County,37.174885,-80.387314,243.9,52538,22.2
51127,VA,New Kent County,37.498974,-76.993339,87.9,90858,33
51135,VA,Nottoway County,37.143696,-78.052162,50.4,46368,37.9
51139,VA,Page County,38.623751,-78.490471,77.3,49073,44.3
51165,VA,Rockingham County,38.511257,-78.876307,89.9,61375,34.8
51685,VA,Manassas Park city,38.768991,-77.448681,5633.1,77032,23.7
51710,VA,Norfolk city,36.923015,-76.244641,4486.3,48519,25.6
51730,VA,Petersburg city,37.20473,-77.392368,1413.8,37049,34.3
51790,VA,Staunton city,38.158056,-79.061501,1188.8,47319,29.6
51830,VA,Williamsburg city,37.269293,-76.706717,1559.3,52845,19.3
53001,WA,Adams County,47.00484,-118.533308,9.7,52012,27.1
53005,WA,Benton County,46.228072,-119.516864,103,69212,24.3
53011,WA,Clark County,45.771674,-122.485903,676.2,73971,23.9
53015,WA,Cowlitz County,46.185923,-122.658682,89.8,58624,30.7
53037,WA,Kittitas County,47.124444,-120.676714,17.8,55624,23.5
53039,WA,Klickitat County,45.869509,-120.780117,10.9,56503,25.5
53077,WA,Yakima County,46.456558,-120.740145,56.6,51377,28.2
54003,WV,Berkeley County,39.457854,-78.032338,324.4,59619,37.5
54025,WV,Greenbrier County,37.924418,-80.45059,34.8,37665,38.6
54029,WV,Hancock County,40.516931,-80.570057,371.3,47299,41.2
54033,WV,Harrison County,39.279199,-80.386487,166.1,47942,38.3
54067,WV,Nicholas County,38.291416,-80.797516,40.6,38572,49.3
55017,WI,Chippewa County,45.069092,-91.283505,61.9,59528,36.3
55019,WI,Clark County,44.733596,-90.610201,28.7,55245,41.6
55025,WI,Dane County,43.067468,-89.417852,407.7,71789,17.9
55047,WI,Green Lake County,43.76141,-88.987228,54.5,55512,39.9
55055,WI,Jefferson County,43.013807,-88.773986,150.4,65831,33.8
55069,WI,Lincoln County,45.338319,-89.742082,32.7,56645,38.5
55079,WI,Milwaukee County,43.017655,-87.481575,3926,49771,28.2
55105,WI,Rock County,42.669931,-89.075119,223.3,57675,36.4
55109,WI,St. Croix County,45.028959,-92.447284,116.8,82575,25.9
55121,WI,Trempealeau County,44.30305,-91.358867,39.3,56978,38.8
56025,WY,Natrona County,42.973641,-106.764877,14.1,64714,29
56029,WY,Park County,44.492387,-109.593598,4.1,58873,26.7
56039,WY,Teton County,44.049321,-110.588102,5.3,99087,13.2
56041,WY,Uinta County,41.284726,-110.558947,10.1,63401,40.1
